unit_id,X1_team_size,X2_avg_employee_age,department,role_level,remote_ratio,digital_maturity_score,A_copilot_treatment,Y_observed_productivity_outcome,Y0_no_copilot,Y1_with_copilot,true_treatment_effect,propensity_score
926,7,39.16,Sales,Manager,0.16,0.59,1,65.477,59.297,65.477,6.18,0.6481
927,10,23.98,Finance,Senior,0.81,0.38,0,65.418,65.418,70.078,4.66,0.3752
928,9,30.14,Finance,Manager,0.29,0.41,0,62.498,62.498,67.218,4.72,0.4766
929,11,37.39,Marketing,Senior,0.46,0.89,1,77.177,70.397,77.177,6.78,0.8308
930,10,31.28,Customer Support,Entry,0,0.23,0,63.932,63.932,69.392,5.46,0.4844
931,9,33.82,Operations,Senior,1,0.38,1,71.13,66.47,71.13,4.66,0.5488
932,8,32.68,HR,Senior,0.99,0.2,0,59.699,59.699,63.999,4.3,0.416
933,6,32.06,Operations,Entry,0.26,0.47,0,60.638,60.638,65.478,4.84,0.4069
934,10,32.6,Marketing,Entry,0.61,0.47,1,71.411,65.471,71.411,5.94,0.5969
935,9,31.91,HR,Entry,0.13,0.08,0,64.378,64.378,68.438,4.06,0.4023
936,10,35.14,Legal,Manager,0.74,0.25,1,69.133,64.733,69.133,4.4,0.5776
937,10,26.71,Sales,Entry,0.37,0.17,1,66.545,61.205,66.545,5.34,0.364
938,9,38.71,Operations,Mid,0.71,0.49,0,65.743,65.743,70.623,4.88,0.6879
939,10,32.32,Operations,Senior,0.6,0.03,1,69.718,65.758,69.718,3.96,0.4379
940,14,43.01,Sales,Mid,0.38,0.27,1,78.618,73.078,78.618,5.54,0.8544
941,11,35.84,HR,Entry,0.24,0.28,1,72.214,67.754,72.214,4.46,0.6451
942,16,40.11,Legal,Mid,0.45,0.09,1,78.366,74.286,78.366,4.08,0.8342
943,10,40.54,Marketing,Mid,0.27,0.16,1,74.874,69.554,74.874,5.32,0.6621
944,5,24.59,Legal,Manager,0.75,0.4,1,58.615,53.915,58.615,4.7,0.2097
945,7,39.34,Sales,Manager,0.17,0.95,0,66.696,66.696,73.596,6.9,0.7559
946,13,35.92,Operations,Senior,0.55,0.15,1,71.389,67.189,71.389,4.2,0.6862
947,13,41.18,Engineering,Entry,0.47,0.24,1,73.822,69.442,73.822,4.38,0.7993
948,7,28.52,Engineering,Entry,0.72,0.08,0,53.985,53.985,58.045,4.06,0.257
949,8,48.9,Operations,Senior,0.44,0.58,1,73.121,68.061,73.121,5.06,0.8394
950,11,31.7,Sales,Senior,0.6,0.31,1,71.677,66.057,71.677,5.62,0.5663
951,14,42.16,Customer Support,Mid,0.6,0.94,1,81.463,74.583,81.463,6.88,0.9328
952,15,33.39,Engineering,Manager,0.14,0.29,1,77.073,72.593,77.073,4.48,0.7523
953,8,43.53,Customer Support,Senior,0.52,0.88,1,77.076,70.316,77.076,6.76,0.8306
954,8,41.77,Operations,Mid,0.25,0.1,0,64.479,64.479,68.579,4.1,0.584
955,8,27.04,Legal,Senior,0.15,0.21,0,60.875,60.875,65.195,4.32,0.3032
956,9,36.1,Marketing,Senior,0.11,0.26,1,68.341,62.821,68.341,5.52,0.558
957,7,44.28,Sales,Mid,0.92,0.28,1,70.626,65.066,70.626,5.56,0.6541
958,11,36.54,Legal,Mid,0,0.07,1,73.95,69.91,73.95,4.04,0.5906
959,10,41.69,Sales,Manager,0.13,0.92,1,76.851,70.011,76.851,6.84,0.8629
960,6,28.39,HR,Senior,0.36,0.53,0,59.918,59.918,64.878,4.96,0.3492
961,11,42.96,Engineering,Senior,0.7,0.79,1,76.556,71.076,76.556,5.48,0.8757
962,11,41.95,Operations,Senior,0.97,0.56,1,74.989,69.969,74.989,5.02,0.8234
963,5,34.56,Marketing,Entry,1,0.6,1,65.342,59.142,65.342,6.2,0.4628
964,8,40.89,Operations,Mid,0.58,0.26,1,68.147,63.727,68.147,4.42,0.6187
965,14,30.12,Engineering,Senior,0.11,0.19,1,71.787,67.507,71.787,4.28,0.6218
966,10,32.42,Sales,Senior,0.22,0.57,0,65.663,65.663,71.803,6.14,0.6261
967,10,38.12,HR,Entry,0.91,0.08,0,65.847,65.847,69.907,4.06,0.5849
968,7,31.98,Operations,Mid,0.01,0.8,1,69.985,64.485,69.985,5.5,0.5641
969,12,33.75,Legal,Mid,0.93,0.92,1,79.162,73.422,79.162,5.74,0.8154
970,14,38.5,Customer Support,Entry,0,0.11,0,72.651,72.651,77.871,5.22,0.7575
971,12,27.45,Legal,Mid,0.91,0.62,1,73.972,68.832,73.972,5.14,0.6222
972,10,25.44,Engineering,Mid,0.83,0.09,0,59.711,59.711,63.791,4.08,0.3135
973,6,32.2,Engineering,Entry,0.37,0.91,0,63.432,63.432,69.152,5.72,0.5627
974,9,31.5,Sales,Mid,0.42,0.12,0,63.509,63.509,68.749,5.24,0.4068
975,10,40.87,Engineering,Manager,0.18,0.03,1,72.328,68.368,72.328,3.96,0.6271
976,6,28.07,HR,Manager,0.89,0.27,0,61.282,61.282,65.722,4.44,0.2658
977,15,33.03,Marketing,Senior,0.75,0.07,1,77.688,72.548,77.688,5.14,0.6837
978,4,41.28,Marketing,Mid,0.07,0.85,0,65.002,65.002,71.702,6.7,0.6515
979,9,37.58,Finance,Entry,0.63,0.75,1,73.688,68.288,73.688,5.4,0.7411
980,11,29.69,Customer Support,Manager,0.7,0.93,1,75.725,68.865,75.725,6.86,0.722
981,15,51.8,Finance,Senior,0.44,0.39,0,78.171,78.171,82.851,4.68,0.9482
982,5,30.75,Marketing,Manager,0.52,0.35,0,58.557,58.557,64.257,5.7,0.3009
983,11,31.59,Engineering,Mid,0.45,0.85,1,74.712,69.112,74.712,5.6,0.7336
984,8,43.93,Customer Support,Manager,0.41,0.85,1,80.098,73.398,80.098,6.7,0.8297
985,12,31.37,Marketing,Manager,0.28,0.01,0,67.055,67.055,72.075,5.02,0.4993
986,9,36.68,Finance,Entry,0.47,0.26,0,65.8,65.8,70.22,4.42,0.5707
987,7,41.09,Sales,Manager,0.26,0.62,0,64.861,64.861,71.101,6.24,0.6955
988,7,33.68,Legal,Mid,0.04,0.12,0,59.691,59.691,63.831,4.14,0.3679
989,6,45.46,Engineering,Mid,0.77,0.74,1,71.586,66.206,71.586,5.38,0.7699
990,7,35.24,Engineering,Entry,0.58,0.84,1,70.676,65.096,70.676,5.58,0.6474
991,11,34.68,Customer Support,Entry,0.54,0.34,0,65.895,65.895,71.575,5.68,0.6404
992,12,20.44,HR,Manager,0.17,0.56,1,69.302,64.282,69.302,5.02,0.4461
993,7,29.89,Legal,Senior,0.23,0.92,0,63.09,63.09,68.83,5.74,0.5592
994,9,35.6,Customer Support,Mid,0.73,0.52,1,70.379,64.339,70.379,6.04,0.6345
995,5,35.3,Engineering,Entry,0.96,0.45,0,63.363,63.363,68.163,4.8,0.4272
996,5,31.23,Engineering,Mid,0.06,0.33,1,63.275,58.715,63.275,4.56,0.3042
997,14,23.02,Operations,Senior,0.25,0.9,0,67.833,67.833,73.533,5.7,0.7009
998,4,37.04,Marketing,Mid,0.33,0.44,1,64.091,58.211,64.091,5.88,0.4182
999,13,28.28,Engineering,Manager,0.02,0.77,0,68.988,68.988,74.428,5.44,0.7238
1000,10,36.08,HR,Manager,0.15,0.02,1,69.76,65.82,69.76,3.94,0.5189
1001,10,30.51,Marketing,Manager,0.18,0.97,1,73.788,66.848,73.788,6.94,0.7117
1002,8,27.63,Sales,Manager,0.66,0.15,0,60.116,60.116,65.416,5.3,0.2966
1003,10,27.76,Operations,Entry,0,0.08,1,67.507,63.447,67.507,4.06,0.3568
1004,10,34.62,Legal,Entry,0.49,0.46,1,70.823,66.003,70.823,4.82,0.6364
1005,4,37.33,HR,Manager,0.27,0.97,0,63.258,63.258,69.098,5.84,0.6077
1006,6,29.62,Customer Support,Entry,0,0.4,0,58.239,58.239,64.039,5.8,0.3331
1007,8,29.71,Operations,Entry,0.08,0.06,0,62.009,62.009,66.029,4.02,0.3096
1008,13,32.74,Marketing,Entry,0.18,0.91,1,76.747,69.927,76.747,6.82,0.8264
1009,10,33.39,Legal,Entry,0.67,0.92,0,68.89,68.89,74.63,5.74,0.7489
1010,11,32.73,HR,Entry,0.46,0.04,0,62.653,62.653,66.633,3.98,0.4954
1011,12,26.17,Marketing,Manager,0.68,0.73,1,74.491,68.031,74.491,6.46,0.6312
1012,3,28.32,Legal,Entry,0.23,0.28,0,55.759,55.759,60.219,4.46,0.1796
1013,14,40.31,Customer Support,Mid,0.86,0.74,1,79.821,73.341,79.821,6.48,0.8988
1014,9,45.5,Engineering,Manager,0.1,0.11,0,70.851,70.851,74.971,4.12,0.7045
1015,3,36.16,Finance,Senior,0.17,0.81,1,63.59,58.07,63.59,5.52,0.4821
1016,17,31.3,Finance,Entry,0.91,0.79,0,71.376,71.376,76.856,5.48,0.879
1017,11,30.94,Sales,Senior,0.87,0.62,0,70.838,70.838,77.078,6.24,0.6532
1018,10,30.66,Finance,Manager,0.4,0.18,1,72.438,68.178,72.438,4.26,0.4529
1019,7,36.22,Legal,Manager,1,0.96,1,72.724,66.904,72.724,5.82,0.7034
1020,12,31.96,Finance,Entry,0.35,0.42,1,70.109,65.369,70.109,4.74,0.6511
1021,9,24.02,Operations,Senior,0.38,0.51,0,65.716,65.716,70.636,4.92,0.3765
1022,10,33.65,Operations,Manager,0.31,0.91,1,73.691,67.971,73.691,5.72,0.7507
1023,13,27.51,Customer Support,Mid,0.38,0.16,0,64.537,64.537,69.857,5.32,0.5099
1024,7,28.24,Marketing,Entry,0.34,0.12,0,56.066,56.066,61.306,5.24,0.263
1025,11,27.74,Operations,Senior,0.78,0.73,0,65.44,65.44,70.8,5.36,0.622
1026,12,39.25,Legal,Entry,0.25,0.47,1,74.882,70.042,74.882,4.84,0.7942
1027,11,46.2,Legal,Mid,0.26,0.17,1,71.168,66.928,71.168,4.24,0.7984
1028,15,34.57,Operations,Mid,0.42,0.59,1,81.054,75.974,81.054,5.08,0.8371
1029,14,33.9,Engineering,Senior,0.52,0.73,1,78.137,72.777,78.137,5.36,0.831
1030,11,33.16,Engineering,Senior,0.53,0.55,1,74.244,69.244,74.244,5.0,0.6758
1031,12,34.56,HR,Senior,0.72,0.24,1,69.234,64.854,69.234,4.38,0.6471
1032,12,45.31,Customer Support,Senior,0.84,0.3,0,71.483,71.483,77.083,5.6,0.84
1033,10,35.5,HR,Entry,0.01,0.64,1,75.022,69.842,75.022,5.18,0.709
1034,11,42.25,Legal,Entry,0.02,0.09,0,66.862,66.862,70.942,4.08,0.7128
1035,6,43.11,Marketing,Manager,0.72,0.35,1,70.112,64.412,70.112,5.7,0.6106
1036,10,30.8,Customer Support,Senior,0.15,0.38,0,66.239,66.239,71.999,5.76,0.5259
1037,5,37.72,Sales,Senior,1,0.61,0,64.628,64.628,70.848,6.22,0.5371
1038,14,33.84,Marketing,Entry,0.06,0.26,1,75.832,70.312,75.832,5.52,0.7171
1039,13,36.47,HR,Mid,0.82,0.34,1,76.216,71.636,76.216,4.58,0.75
1040,13,29.73,Finance,Manager,1,0.87,0,68.704,68.704,74.344,5.64,0.7745
1041,8,37.14,Marketing,Entry,0.14,0.06,1,69.37,64.25,69.37,5.12,0.4666
1042,7,42.2,Marketing,Senior,0.25,0.96,1,72.041,65.121,72.041,6.92,0.8025
1043,11,33.03,HR,Entry,0.86,0.8,1,75.38,69.88,75.38,5.5,0.7451
1044,8,38.09,Marketing,Manager,0.58,0.13,0,66.359,66.359,71.619,5.26,0.5125
1045,7,32.08,Operations,Entry,0.27,0.47,1,67.194,62.354,67.194,4.84,0.4514
1046,7,37.3,Legal,Mid,0.59,0.61,0,63.833,63.833,68.953,5.12,0.6157
1047,6,32.25,Finance,Mid,0.84,0.34,1,64.184,59.604,64.184,4.58,0.3678
1048,2,35.72,Marketing,Senior,0.68,0.12,0,55.808,55.808,61.048,5.24,0.2215
1049,11,29.43,Engineering,Senior,0.4,0.84,1,71.683,66.103,71.683,5.58,0.691
1050,13,29.34,Finance,Manager,0.73,0.21,1,70.729,66.409,70.729,4.32,0.5682
1051,12,22.0,Sales,Entry,0.8,0.13,0,62.044,62.044,67.304,5.26,0.3367
1052,11,30.54,Engineering,Manager,0.67,0.82,1,75.803,70.263,75.803,5.54,0.7061
1053,10,38.66,Engineering,Mid,0.32,0.84,1,80.649,75.069,80.649,5.58,0.8108
1054,18,34.78,Legal,Senior,0.02,0.21,1,78.246,73.926,78.246,4.32,0.8408
1055,4,41.69,Finance,Entry,0.27,0.58,1,63.81,58.75,63.81,5.06,0.5706
1056,7,28.44,Marketing,Mid,0.4,0.61,1,67.928,61.708,67.928,6.22,0.4191
1057,8,28.2,Marketing,Entry,1,0.28,0,61.053,61.053,66.613,5.56,0.3476
1058,8,26.24,Legal,Mid,0.73,0.2,0,60.956,60.956,65.256,4.3,0.2852
1059,11,29.99,Finance,Entry,0.69,0.93,1,71.287,65.527,71.287,5.76,0.7272
1060,8,30.06,Legal,Manager,0.26,0.4,0,62.349,62.349,67.049,4.7,0.4269
1061,13,41.98,Legal,Senior,0,0.62,1,79.396,74.256,79.396,5.14,0.8794
1062,9,34.44,Customer Support,Senior,0.48,0.08,1,66.861,61.701,66.861,5.16,0.458
1063,8,33.22,Marketing,Entry,0.42,0.71,1,72.27,65.85,72.27,6.42,0.6045
1064,9,34.97,Sales,Manager,0.78,0.01,1,67.179,62.159,67.179,5.02,0.4456
1065,12,34.34,HR,Senior,0.76,0.87,1,75.383,69.743,75.383,5.64,0.8129
1066,7,33.38,Sales,Manager,0.63,0.62,0,63.817,63.817,70.057,6.24,0.5331
1067,13,39.23,Operations,Senior,0.88,0.87,1,77.863,72.223,77.863,5.64,0.8898
1068,10,30.32,Legal,Manager,0.39,0.65,1,73.371,68.171,73.371,5.2,0.6081
1069,4,40.53,Engineering,Entry,0.34,0.24,0,61.147,61.147,65.527,4.38,0.4266
1070,8,37.76,Customer Support,Mid,0.02,0.35,0,60.886,60.886,66.586,5.7,0.5815
1071,11,29.38,Sales,Manager,0.87,0.91,1,69.673,62.853,69.673,6.82,0.7106
1072,12,33.37,Customer Support,Senior,0.19,0.71,1,76.289,69.869,76.289,6.42,0.7609
1073,12,33.01,Customer Support,Senior,0.49,0.21,1,74.511,69.091,74.511,5.42,0.6046
1074,9,40.76,Operations,Entry,0.09,0.67,0,66.472,66.472,71.712,5.24,0.7733
1075,11,41.05,Operations,Mid,0.43,0.39,1,75.878,71.198,75.878,4.68,0.7721
1076,7,34.71,Legal,Entry,0.27,0.89,1,70.472,64.792,70.472,5.68,0.6525
1077,10,43.81,Finance,Manager,0,0.59,1,72.061,66.981,72.061,5.08,0.8276
1078,7,42.1,Finance,Entry,0.21,0.85,0,66.747,66.747,72.347,5.6,0.7755
1079,7,36.23,Customer Support,Entry,0,0.52,0,63.041,63.041,69.081,6.04,0.5618
1080,7,39.37,Operations,Entry,0.41,0.61,1,71.66,66.54,71.66,5.12,0.6586
1081,14,41.68,Customer Support,Manager,0.44,0.49,1,80.482,74.502,80.482,5.98,0.8762
1082,10,26.84,Operations,Mid,0.05,0.71,0,62.808,62.808,68.128,5.32,0.5523
1083,2,36.02,Finance,Senior,0.24,0.49,0,60.763,60.763,65.643,4.88,0.3292
1084,12,38.8,Customer Support,Senior,0,0.11,1,72.654,67.434,72.654,5.22,0.6913
1085,12,38.03,HR,Manager,0.01,0.74,0,71.106,71.106,76.486,5.38,0.8347
1086,12,33.06,Operations,Manager,0.0,0.99,1,77.804,71.924,77.804,5.88,0.8207
1087,7,29.67,Engineering,Manager,0.4,0.43,1,65.122,60.362,65.122,4.76,0.3852
1088,6,43.73,Legal,Mid,0.64,0.18,0,65.712,65.712,69.972,4.26,0.5665
1089,15,26.97,Legal,Manager,0.1,0.78,1,76.999,71.539,76.999,5.46,0.7719
1090,7,37.66,Customer Support,Senior,0.14,0.42,0,66.635,66.635,72.475,5.84,0.5591
1091,5,25.8,HR,Manager,0.71,0.88,1,64.703,59.043,64.703,5.66,0.3667
1092,11,34.69,HR,Senior,0.7,0.42,0,64.866,64.866,69.606,4.74,0.666
1093,10,32.14,Legal,Manager,0.79,0.76,0,67.585,67.585,73.005,5.42,0.6805
1094,3,38.51,HR,Mid,0.16,0.85,1,64.614,59.014,64.614,5.6,0.5489
1095,9,46.62,Sales,Senior,0.19,0.12,0,68.596,68.596,73.836,5.24,0.7278
1096,11,31.36,HR,Senior,0.13,0.34,0,62.153,62.153,66.733,4.58,0.5692
1097,11,43.94,Marketing,Manager,0.29,0.14,0,69.973,69.973,75.253,5.28,0.756
1098,10,41.02,Operations,Manager,0.54,0.95,0,71.231,71.231,77.031,5.8,0.8608
1099,4,36.67,Legal,Manager,0.53,0.3,0,57.097,57.097,61.597,4.5,0.3636
1100,6,25.96,Legal,Manager,0.0,0.6,0,56.766,56.766,61.866,5.1,0.3223
1101,15,32.27,Customer Support,Entry,0.69,0.93,1,81.744,74.884,81.744,6.86,0.8706
1102,8,36.48,Engineering,Entry,0.16,0.96,1,75.815,69.995,75.815,5.82,0.744
1103,9,30.96,Finance,Manager,0.86,0.39,0,61.033,61.033,65.713,4.68,0.4881
1104,8,29.25,Finance,Entry,0,0.39,0,60.427,60.427,65.107,4.68,0.4059
1105,12,36.6,Sales,Senior,0.82,0.1,0,69.599,69.599,74.799,5.2,0.6443
1106,10,25.35,HR,Mid,0.47,0.28,0,64.188,64.188,68.648,4.46,0.3714
1107,7,36.74,Customer Support,Entry,1,0.79,0,64.749,64.749,71.329,6.58,0.6621
1108,8,33.66,Operations,Senior,0.39,0.54,1,67.047,62.067,67.047,4.98,0.556
1109,13,42.85,Legal,Manager,0.35,0.95,0,75.851,75.851,81.651,5.8,0.926
1110,12,30.69,Operations,Mid,0.84,0.74,0,71.55,71.55,76.93,5.38,0.7228
1111,13,30.76,Operations,Senior,0.42,0.18,0,69.338,69.338,73.598,4.26,0.5892
1112,11,28.33,Operations,Entry,0.78,0.18,1,71.821,67.561,71.821,4.26,0.4456
1113,9,33.63,Customer Support,Senior,0.08,0.49,1,72.339,66.359,72.339,5.98,0.5823
1114,11,31.54,Operations,Manager,0.13,0.9,0,67.581,67.581,73.281,5.7,0.7462
1115,5,42.19,Legal,Manager,0.78,0.81,0,64.542,64.542,70.062,5.52,0.6965
1116,11,42.77,Marketing,Entry,0.81,0.5,1,75.854,69.854,75.854,6.0,0.8219
1117,10,32.55,Engineering,Entry,1,0.98,1,71.826,65.966,71.826,5.86,0.7505
1118,10,35.38,Operations,Entry,0.75,0.27,1,71.452,67.012,71.452,4.44,0.5895
1119,15,41.23,Engineering,Entry,0.57,0.48,1,74.306,69.446,74.306,4.86,0.8892
1120,10,31.28,Customer Support,Manager,0.27,0.85,1,76.416,69.716,76.416,6.7,0.691
1121,6,42.2,Legal,Entry,0.86,0.12,1,62.746,58.606,62.746,4.14,0.5116
1122,5,40.34,Marketing,Manager,0.48,0.0,0,58.034,58.034,63.034,5.0,0.3847
1123,14,33.96,Sales,Mid,0.15,0.86,1,79.576,72.856,79.576,6.72,0.8557
1124,7,37.91,Operations,Mid,0.19,0.22,0,64.719,64.719,69.059,4.34,0.495
1125,4,34.96,Customer Support,Senior,0.6,0.83,1,65.678,59.018,65.678,6.66,0.507
1126,7,38.82,Operations,Manager,0.74,0.19,1,65.746,61.466,65.746,4.28,0.5049
1127,10,42.66,Finance,Manager,0.73,0.5,1,73.526,68.626,73.526,4.9,0.7924
1128,6,22.57,Legal,Senior,0.7,0.48,0,61.364,61.364,66.224,4.86,0.2286
1129,7,38.48,Sales,Mid,0.44,0.29,1,67.62,62.04,67.62,5.58,0.5321
1130,9,38.25,Legal,Senior,0,0.16,1,70.549,66.329,70.549,4.22,0.5711
1131,10,25.79,Engineering,Entry,0.71,0.32,0,61.45,61.45,65.99,4.54,0.3939
1132,7,43.4,Finance,Manager,0.28,0.66,1,73.892,68.672,73.892,5.22,0.7483
1133,8,36.75,Finance,Entry,0.31,0.05,1,63.278,59.278,63.278,4.0,0.4545
1134,9,25.05,Operations,Entry,0.69,0.24,0,60.234,60.234,64.614,4.38,0.3123
1135,7,39.39,HR,Mid,0.8,0.2,1,67.135,62.835,67.135,4.3,0.5213
1136,6,38.2,HR,Manager,0.64,0.15,0,59.244,59.244,63.444,4.2,0.4324
1137,11,33.96,Customer Support,Entry,0.86,0.18,1,70.309,64.949,70.309,5.36,0.5717
1138,13,38.84,HR,Manager,0.54,0.73,1,76.043,70.683,76.043,5.36,0.865
1139,13,40.36,Sales,Manager,0.84,0.91,1,79.028,72.208,79.028,6.82,0.9043
1140,4,38.38,Engineering,Entry,0.53,1.0,1,68.648,62.748,68.648,5.9,0.6396
1141,8,29.54,Marketing,Entry,0.43,0.74,1,70.644,64.164,70.644,6.48,0.5336
1142,4,43.69,HR,Manager,0.27,0.98,1,70.213,64.353,70.213,5.86,0.7357
1143,8,29.74,Customer Support,Mid,0.16,0.69,1,69.323,62.943,69.323,6.38,0.5207
1144,8,34.77,Sales,Mid,0.15,0.56,1,72.47,66.35,72.47,6.12,0.5873
1145,11,40.15,Operations,Entry,0.74,0.75,1,77.365,71.965,77.365,5.4,0.838
1146,11,23.32,Legal,Mid,0.23,0.2,0,64.9,64.9,69.2,4.3,0.345
1147,8,35.51,Customer Support,Senior,0.02,0.55,0,64.388,64.388,70.488,6.1,0.6002
1148,12,29.49,Sales,Entry,0.7,0.91,1,73.866,67.046,73.866,6.82,0.748
1149,15,26.76,Finance,Senior,0.8,0.31,1,71.746,67.226,71.746,4.52,0.6324
1150,15,31.15,Legal,Mid,0.39,0.37,1,74.356,69.716,74.356,4.64,0.7352
1151,8,45.39,HR,Manager,0.89,0.39,1,69.247,64.567,69.247,4.68,0.7448
1152,10,27.37,Legal,Mid,0.01,0.43,0,62.585,62.585,67.345,4.76,0.4664
1153,6,41.2,Engineering,Mid,0.05,0.15,1,64.914,60.714,64.914,4.2,0.4996
1154,10,45.81,Customer Support,Manager,0.84,0.69,1,79.145,72.765,79.145,6.38,0.8686
1155,9,34.61,Engineering,Entry,0.15,0.55,0,65.267,65.267,70.267,5.0,0.6235
1156,8,23.41,Marketing,Mid,0.92,0.5,0,61.803,61.803,67.803,6.0,0.3202
1157,12,37.05,Marketing,Senior,0.52,0.35,1,77.367,71.667,77.367,5.7,0.728
1158,5,36.85,Operations,Senior,0.5,0.34,1,66.012,61.432,66.012,4.58,0.4237
1159,11,38.66,Operations,Senior,0.64,0.8,1,75.697,70.197,75.697,5.5,0.8291
1160,10,27.69,HR,Mid,0.83,0.08,0,62.847,62.847,66.907,4.06,0.3553
1161,6,46.71,Legal,Entry,0.41,0.76,1,72.693,67.273,72.693,5.42,0.7938
1162,9,24.95,Customer Support,Entry,0.48,0.14,0,61.619,61.619,66.899,5.28,0.2812
1163,8,44.06,Marketing,Entry,0.33,0.02,1,70.522,65.482,70.522,5.04,0.6067
1164,7,32.77,Engineering,Mid,0.7,0.81,1,69.31,63.79,69.31,5.52,0.585
1165,10,22.44,Customer Support,Mid,0.69,0.23,0,61.574,61.574,67.034,5.46,0.2977
1166,12,33.49,Engineering,Entry,0.47,0.56,1,74.485,69.465,74.485,5.02,0.7227
1167,11,36.68,Customer Support,Entry,0.35,0.35,0,66.329,66.329,72.029,5.7,0.6837
1168,8,29.24,Operations,Senior,1.0,0.24,0,59.547,59.547,63.927,4.38,0.3562
1169,11,30.09,Operations,Manager,0.18,0.9,1,76.497,70.797,76.497,5.7,0.7208
1170,8,30.0,Operations,Manager,0,0.15,1,66.593,62.393,66.593,4.2,0.343
1171,11,25.58,Engineering,Manager,1,1.0,1,72.385,66.485,72.385,5.9,0.6642
1172,10,37.71,HR,Senior,0.01,0.37,1,71.742,67.102,71.742,4.64,0.6708
1173,12,25.05,Engineering,Entry,1,0.83,0,65.6,65.6,71.16,5.56,0.6403
1174,6,28.78,HR,Manager,0.76,0.58,0,61.077,61.077,66.137,5.06,0.3734
1175,9,39.41,Legal,Mid,1,0.04,1,69.284,65.304,69.284,3.98,0.5555
1176,9,37.63,Customer Support,Entry,0.4,0.46,0,63.257,63.257,69.177,5.92,0.6571
1177,9,37.28,Operations,Mid,0.31,0.17,1,69.861,65.621,69.861,4.24,0.5532
1178,6,40.9,Finance,Mid,0.36,0.63,1,71.732,66.572,71.732,5.16,0.6555
1179,11,20.7,HR,Entry,0.81,0.24,0,60.912,60.912,65.292,4.38,0.3056
1180,11,21.49,Sales,Mid,0.2,0.2,0,61.957,61.957,67.357,5.4,0.3088
1181,7,34.56,Finance,Senior,0.38,0.9,1,68.795,63.095,68.795,5.7,0.6525
1182,11,34.8,Sales,Entry,0,0.56,1,69.761,63.641,69.761,6.12,0.7102
1183,14,30.56,HR,Entry,0.46,0.87,1,78.79,73.15,78.79,5.64,0.8158
1184,11,36.37,Engineering,Manager,0.56,0.05,1,72.395,68.395,72.395,4.0,0.5801
1185,5,25.91,Operations,Entry,0.95,0.98,0,61.984,61.984,67.844,5.86,0.4022
1186,12,44.41,Marketing,Senior,0.23,0.89,1,76.9,70.12,76.9,6.78,0.9171
1187,9,37.44,Marketing,Entry,0.14,0.92,1,76.482,69.642,76.482,6.84,0.7821
1188,12,28.15,Operations,Senior,0.56,0.87,1,75.237,69.597,75.237,5.64,0.7132
1189,11,48.63,Legal,Manager,0.48,0.89,1,82.897,77.217,82.897,5.68,0.931
1190,11,32.83,Finance,Mid,0.92,0.83,1,78.422,72.862,78.422,5.56,0.7497
1191,4,45.92,Operations,Entry,0.48,0.31,0,61.17,61.17,65.69,4.52,0.5713
1192,9,36.09,Sales,Senior,0.63,0.66,1,74.643,68.323,74.643,6.32,0.6882
1193,11,43.58,HR,Senior,0.56,0.95,1,80.105,74.305,80.105,5.8,0.9031
1194,13,30.02,Legal,Mid,0.54,0.23,0,67.497,67.497,71.857,4.36,0.5901
1195,10,32.28,Customer Support,Entry,0.8,0.41,1,72.22,66.4,72.22,5.82,0.5693
1196,13,27.12,Operations,Mid,0.17,0.75,1,77.909,72.509,77.909,5.4,0.6965
1197,8,30.36,Legal,Senior,0.26,0.45,0,63.947,63.947,68.747,4.8,0.4508
1198,13,40.5,Customer Support,Senior,0.48,0.81,1,81.712,75.092,81.712,6.62,0.8927
1199,14,44.05,Operations,Senior,0,0.51,1,79.584,74.664,79.584,4.92,0.9001
1200,12,22.4,Finance,Senior,0.27,0.51,1,67.472,62.552,67.472,4.92,0.4725
1201,9,39.23,Marketing,Manager,0.68,0.45,0,65.745,65.745,71.645,5.9,0.6858
1202,7,32.65,Operations,Senior,0.11,0.69,1,67.999,62.719,67.999,5.28,0.5411
1203,10,37.44,Engineering,Manager,0.52,0.94,1,74.98,69.2,74.98,5.78,0.8154
1204,7,45.98,HR,Mid,0.63,0.52,1,73.751,68.811,73.751,4.94,0.7551
1205,8,32.26,Marketing,Manager,0.31,0.01,1,64.144,59.124,64.144,5.02,0.3447
1206,13,32.21,Engineering,Entry,0.26,0.28,0,67.008,67.008,71.468,4.46,0.6527
1207,8,30.65,HR,Manager,0.81,0.04,0,61.348,61.348,65.328,3.98,0.3218
1208,12,33.29,Sales,Senior,0.25,0.88,1,73.776,67.016,73.776,6.76,0.8003
1209,6,33.13,Legal,Mid,1,0.02,0,62.944,62.944,66.884,3.94,0.2869
1210,11,37.25,Customer Support,Senior,0.05,0.02,1,68.573,63.533,68.573,5.04,0.5893
1211,8,30.88,Marketing,Entry,0.65,0.48,1,70.833,64.873,70.833,5.96,0.4729
1212,10,36.99,Finance,Manager,0.07,0.5,0,66.258,66.258,71.158,4.9,0.6962
1213,7,31.54,Operations,Mid,0.21,0.89,1,71.488,65.808,71.488,5.68,0.5852
1214,10,31.68,Finance,Mid,0.55,0.91,1,74.615,68.895,74.615,5.72,0.7161
1215,12,49.97,Engineering,Mid,0.99,0.89,1,82.468,76.788,82.468,5.68,0.948
